fixture,element,code,team,was_home,position,round,minutes,starts,total_points,goals_scored,assists,own_goals,clean_sheets,goals_conceded,saves,bonus,bps,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,defensive_contribution
302,66,155408,3,true,3,31,90,1,3,0,0,0,1,0,0,0,13,0,0.04,0.04,0.11,
302,81,156685,3,true,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
302,79,156687,3,true,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
302,65,158499,3,true,3,31,90,1,3,0,0,0,1,0,0,0,12,0.02,0.03,0.05,0.11,
302,804,168636,3,true,4,31,1,0,1,0,0,0,0,0,0,0,5,0,0.01,0.01,0.02,
302,63,168991,3,true,3,31,63,1,3,0,0,0,1,0,0,0,7,0.34,0.12,0.46,0.1,
302,673,200785,3,true,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
302,86,201658,3,true,3,31,90,1,2,0,0,0,1,0,0,0,-2,0,0.02,0.02,0.11,
302,607,215531,3,true,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
302,83,221466,3,true,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
302,72,222683,3,true,3,31,26,0,6,1,0,0,0,0,0,0,24,0.41,0,0.41,0.02,
302,75,223911,3,true,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
302,705,224995,3,true,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
302,88,229600,3,true,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
302,643,232980,3,true,2,31,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0.02,
302,70,235530,3,true,2,31,90,1,7,0,0,0,1,0,0,2,26,0.12,0.01,0.13,0.11,
302,67,244085,3,true,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
302,87,424044,3,true,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
302,82,437730,3,true,4,31,45,0,3,0,1,0,0,0,0,0,12,0.12,0.06,0.18,0.02,
302,799,441240,3,true,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
302,62,444180,3,true,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
302,71,444183,3,true,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
302,69,463981,3,true,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
302,619,474772,3,true,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
302,89,477580,3,true,2,31,90,1,7,0,0,0,1,0,0,1,25,0,0.01,0.01,0.11,
302,802,496683,3,true,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
302,644,503139,3,true,3,31,45,1,1,0,0,0,0,0,0,0,5,0,0.02,0.02,0.1,
302,78,533463,3,true,3,31,63,1,3,0,0,0,1,0,0,0,4,0,0.01,0.01,0.1,
302,595,544877,3,true,2,31,27,0,1,0,0,0,0,0,0,0,7,0.03,0.04,0.07,0.02,
302,811,550596,3,true,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
302,227,40836,8,false,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
302,241,49413,8,false,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
302,242,55494,8,false,2,31,90,1,2,0,0,0,0,1,0,0,18,0,0.01,0.01,1.22,
302,222,57328,8,false,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
302,221,80146,8,false,3,31,69,1,3,0,0,0,1,0,0,0,4,0.03,0.01,0.04,0.7,
302,240,86417,8,false,3,31,20,0,1,0,0,0,0,1,0,0,2,0,0,0,0.52,
302,230,101982,8,false,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
302,229,108413,8,false,3,31,69,1,2,0,0,0,1,0,0,0,10,0,0.07,0.07,0.7,
302,231,152551,8,false,3,31,90,1,2,0,0,0,0,1,0,0,16,0,0.06,0.06,1.22,
302,7,156074,8,false,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
302,233,169593,8,false,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
302,385,172649,8,false,1,31,90,1,3,0,0,0,0,1,5,0,17,0,0,0,1.22,
302,239,173954,8,false,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
302,220,174874,8,false,2,31,90,1,1,0,0,0,0,1,0,0,3,0.02,0.01,0.03,1.22,
302,225,199670,8,false,4,31,4,0,1,0,0,0,0,0,0,0,3,0,0.08,0.08,0.05,
302,228,209036,8,false,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
302,232,231747,8,false,4,31,90,1,2,0,0,0,0,1,0,0,6,0.07,0.03,0.1,1.22,
302,226,232413,8,false,3,31,90,1,2,0,0,0,0,1,0,0,7,0,0.07,0.07,1.22,
302,234,244723,8,false,2,31,90,1,2,0,0,0,0,1,0,0,17,0,0.01,0.01,1.22,
302,792,247348,8,false,2,31,90,1,2,0,0,0,0,1,0,0,11,0,0.01,0.01,1.22,
302,238,427623,8,false,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
302,223,438464,8,false,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
302,236,443661,8,false,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
302,224,450535,8,false,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
302,237,450541,8,false,4,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
302,657,450542,8,false,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
302,658,461382,8,false,4,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
302,219,466117,8,false,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
302,724,474908,8,false,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
302,243,487818,8,false,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
302,842,493121,8,false,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
302,807,496221,8,false,3,31,85,1,2,0,0,0,0,1,0,0,10,0,0.02,0.02,1.17,
302,763,501468,8,false,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
302,235,512462,8,false,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
302,825,530318,8,false,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
302,721,531989,8,false,3,31,20,0,1,0,0,0,0,1,0,0,3,0,0,0,0.52,
302,720,531993,8,false,4,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
302,615,536694,8,false,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
302,821,574398,8,false,4,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
303,121,48760,4,true,2,31,90,1,6,0,0,0,1,0,0,0,25,0.02,0.01,0.03,1.11,
303,109,51927,4,true,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
303,258,115382,4,true,4,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
303,101,118342,4,true,1,31,90,1,11,0,0,0,1,0,6,3,34,0,0.01,0.01,1.11,
303,110,128295,4,true,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
303,116,140200,4,true,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
303,117,144485,4,true,4,31,90,1,2,0,0,0,1,0,0,0,2,0.35,0.33,0.68,1.11,
303,95,174932,4,true,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
303,99,183656,4,true,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
303,90,191866,4,true,2,31,90,1,6,0,0,0,1,0,0,0,25,0,0.01,0.01,1.11,
303,103,194010,4,true,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
303,508,199249,4,true,2,31,17,0,1,0,0,0,0,0,0,0,5,0,0,0,0.62,
303,105,204580,4,true,3,31,90,1,2,0,0,0,1,0,0,0,17,0,0.06,0.06,1.11,
303,701,205836,4,true,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
303,106,207283,4,true,3,31,85,1,3,0,0,0,1,0,0,0,11,0,0.09,0.09,0.6,
303,102,213687,4,true,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
303,119,216646,4,true,4,31,72,1,2,0,0,0,1,0,0,0,4,0.12,0.01,0.13,0.48,
303,114,226956,4,true,2,31,90,1,6,0,0,0,1,0,0,0,18,0,0,0,1.11,
303,93,228044,4,true,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
303,112,231065,4,true,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
303,91,235448,4,true,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
303,107,249231,4,true,3,31,72,1,3,0,0,0,1,0,0,0,6,0,0.19,0.19,0.48,
303,111,428580,4,true,3,31,4,0,1,0,0,0,0,0,0,0,3,0,0,0,0.51,
303,92,432160,4,true,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
303,96,432830,4,true,2,31,90,1,8,0,0,0,1,0,0,2,31,0,0.02,0.02,1.11,
303,100,434662,4,true,4,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
303,98,440089,4,true,3,31,26,0,1,0,0,0,0,0,0,0,6,0,0.01,0.01,0.65,
303,108,446008,4,true,3,31,17,0,1,0,0,0,0,0,0,0,1,0.02,0,0.02,0.62,
303,744,450539,4,true,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
303,104,472713,4,true,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
303,94,481405,4,true,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
303,684,494041,4,true,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
303,620,501284,4,true,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
303,97,503300,4,true,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
303,789,507433,4,true,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
303,120,508395,4,true,3,31,63,1,3,0,0,0,1,0,0,0,4,0,0.09,0.09,0.45,
303,115,513418,4,true,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
303,733,516432,4,true,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
303,752,563883,4,true,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
303,725,570241,4,true,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
303,118,591357,4,true,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
303,797,612534,4,true,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
303,834,622536,4,true,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
303,142,15157,5,false,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
303,138,39155,5,false,3,31,63,1,3,0,0,0,1,0,0,0,11,0.06,0.12,0.18,0.45,
303,148,49262,5,false,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
303,154,50175,5,false,4,31,16,0,1,0,0,0,0,0,0,0,-1,0.33,0.03,0.36,0.02,
303,134,60307,5,false,3,31,90,1,3,0,0,0,1,0,0,0,22,0.02,0.24,0.26,0.5,
303,129,83299,5,false,2,31,90,1,7,0,0,0,1,0,0,1,28,0,0.02,0.02,0.5,
303,140,109345,5,false,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
303,153,110735,5,false,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
303,151,111478,5,false,2,31,85,1,6,0,0,0,1,0,0,0,26,0.07,0.01,0.08,0.5,
303,128,168090,5,false,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
303,131,204214,5,false,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
303,155,204676,5,false,4,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
303,141,209288,5,false,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
303,606,223434,5,false,2,31,90,1,6,0,0,0,1,0,0,0,27,0.05,0.04,0.09,0.5,
303,139,232792,5,false,2,31,16,0,1,0,0,0,0,0,0,0,4,0.06,0.07,0.13,0.02,
303,127,233425,5,false,4,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
303,123,235382,5,false,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
303,147,240514,5,false,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
303,144,243505,5,false,3,31,4,0,1,0,0,0,0,0,0,0,3,0.03,0,0.03,0,
303,133,243568,5,false,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
303,146,441192,5,false,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
303,136,442229,5,false,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
303,845,445548,5,false,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
303,149,450434,5,false,4,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
303,143,451340,5,false,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
303,700,465607,5,false,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
303,150,469142,5,false,2,31,90,1,6,0,0,0,1,0,0,0,24,0.04,0.03,0.07,0.5,
303,130,474120,5,false,3,31,26,0,1,0,0,0,0,0,0,0,0,0.05,0.01,0.06,0.06,
303,135,475168,5,false,4,31,90,1,2,0,0,0,1,0,0,0,16,0.22,0.32,0.54,0.5,
303,742,475480,5,false,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
303,137,484658,5,false,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
303,132,487117,5,false,4,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
303,152,489639,5,false,1,31,90,1,6,0,0,0,1,0,2,0,25,0,0,0,0.5,
303,786,491598,5,false,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
303,755,500052,5,false,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
303,124,509416,5,false,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
303,753,513836,5,false,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
303,843,513840,5,false,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
303,746,514154,5,false,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
303,747,532528,5,false,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
303,621,532529,5,false,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
303,690,535301,5,false,3,31,90,1,3,0,0,0,1,0,0,0,11,0.09,0.05,0.14,0.5,
303,122,535818,5,false,3,31,73,1,3,0,0,0,1,0,0,0,20,0.02,0.11,0.13,0.48,
303,125,536916,5,false,3,31,73,1,2,0,0,0,1,0,0,0,7,0.07,0.09,0.16,0.48,
303,816,543158,5,false,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
303,741,574402,5,false,4,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
304,163,40145,6,true,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
304,177,44683,6,true,4,31,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0.09,
304,170,60586,6,true,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
304,600,83283,6,true,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
304,178,103914,6,true,2,31,90,1,2,0,0,0,0,1,0,0,14,0,0.49,0.49,0.84,
304,183,120202,6,true,4,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
304,181,133085,6,true,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
304,165,172567,6,true,3,31,90,1,2,0,0,0,0,1,0,0,14,0.02,0.05,0.07,0.84,
304,161,172782,6,true,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
304,608,179458,6,true,3,31,72,1,10,1,0,0,0,1,0,3,23,0.49,0.06,0.55,0.75,
304,159,183751,6,true,3,31,4,0,1,0,0,0,0,0,0,0,2,0.02,0,0.02,0,
304,158,189776,6,true,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
304,176,192290,6,true,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
304,475,207189,6,true,3,31,90,1,2,0,0,0,0,1,0,0,16,0,0.05,0.05,0.84,
304,173,216616,6,true,2,31,90,1,6,0,1,0,0,1,0,1,20,0.03,0.1,0.13,0.84,
304,175,220037,6,true,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
304,174,220598,6,true,4,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
304,180,226473,6,true,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
304,172,232917,6,true,1,31,90,1,2,0,0,0,0,1,1,0,11,0,0,0,0.84,
304,160,241231,6,true,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
304,674,247245,6,true,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
304,162,250735,6,true,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
304,166,432711,6,true,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
304,596,432720,6,true,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
304,168,435973,6,true,4,31,85,1,2,0,0,0,0,1,0,0,9,0,0.12,0.12,0.84,
304,706,437748,6,true,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
304,694,437757,6,true,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
304,182,441455,6,true,2,31,90,1,4,0,0,0,0,1,0,2,22,0.12,0.2,0.32,0.84,
304,675,447715,6,true,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
304,179,461102,6,true,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
304,622,461567,6,true,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
304,806,477717,6,true,2,31,90,1,2,0,0,0,0,1,0,0,14,0.02,0.01,0.03,0.84,
304,167,478969,6,true,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
304,171,483391,6,true,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
304,605,487702,6,true,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
304,157,487968,6,true,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
304,594,492831,6,true,4,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
304,169,493347,6,true,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
304,805,503724,6,true,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
304,184,511783,6,true,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
304,200,520295,6,true,4,31,90,1,2,0,0,0,0,1,0,0,5,0.07,0.08,0.15,0.84,
304,164,530873,6,true,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
304,660,550839,6,true,3,31,90,1,2,0,0,0,0,1,0,0,3,0.22,0.07,0.29,0.84,
304,156,578614,6,true,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
304,551,60232,20,false,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
304,546,79602,20,false,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
304,598,87835,20,false,2,31,90,1,2,0,0,0,0,1,0,0,10,0.08,0.2,0.28,0.98,
304,570,88484,20,false,3,31,82,1,6,0,1,0,0,1,0,1,20,0.05,0.19,0.24,0.82,
304,560,114128,20,false,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
304,564,138001,20,false,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
304,569,149065,20,false,1,31,90,1,4,0,0,0,0,1,5,1,20,0,0,0,0.98,
304,565,151086,20,false,3,31,90,1,2,0,0,0,0,1,0,0,11,0.03,0.01,0.04,0.98,
304,554,181284,20,false,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
304,557,184754,20,false,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
304,572,200402,20,false,2,31,90,1,1,0,0,0,0,1,0,0,12,0,0.05,0.05,0.98,
304,568,200600,20,false,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
304,563,214048,20,false,2,31,90,1,2,0,0,0,0,1,0,0,19,0.06,0.02,0.08,0.98,
304,571,216208,20,false,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
304,351,220394,20,false,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
304,715,231057,20,false,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
304,697,231480,20,false,2,31,22,0,1,0,0,0,0,0,0,0,2,0,0,0,0.18,
304,555,240299,20,false,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
304,550,245923,20,false,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
304,567,247632,20,false,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
304,561,428610,20,false,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
304,562,429414,20,false,4,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
304,590,430871,20,false,4,31,14,0,1,0,0,0,0,0,0,0,5,0,0,0,0.16,
304,547,431960,20,false,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
304,769,432712,20,false,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
304,556,441271,20,false,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
304,559,448089,20,false,3,31,90,1,1,0,0,0,0,1,0,0,13,0.23,0.01,0.24,0.98,
304,545,448514,20,false,2,31,90,1,8,1,0,0,0,1,0,0,19,0.32,0.06,0.38,0.98,
304,787,449133,20,false,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
304,552,449988,20,false,4,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
304,574,476502,20,false,3,31,7,0,1,0,0,0,0,0,0,0,-1,0,0,0,0.16,
304,749,483398,20,false,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
304,770,490095,20,false,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
304,548,490721,20,false,2,31,67,1,2,0,0,0,0,1,0,0,14,0,0.02,0.02,0.81,
304,750,497606,20,false,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
304,788,501837,20,false,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
304,751,504750,20,false,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
304,573,510362,20,false,2,31,90,1,2,0,0,0,0,1,0,0,13,0,0,0,0.98,
304,549,510363,20,false,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
304,704,531363,20,false,4,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
304,800,550833,20,false,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
304,836,589507,20,false,4,31,75,1,2,0,0,0,0,1,0,0,1,0.06,0.02,0.08,0.82,
304,698,593001,20,false,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
304,840,602934,20,false,4,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
304,832,613467,20,false,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
305,591,47431,10,false,3,31,57,0,1,0,0,0,0,1,0,0,14,0.06,0.29,0.35,0.8,
305,268,76357,10,false,3,31,57,0,1,0,0,0,0,1,0,0,6,0.07,0.09,0.16,0.8,
305,275,80201,10,false,1,31,90,1,1,0,0,0,0,3,1,0,16,0,0,0,1.51,
305,281,82514,10,false,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
305,273,83543,10,false,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
305,270,96994,10,false,3,31,19,0,1,0,0,0,0,0,0,0,1,0.13,0,0.13,0.23,
305,558,102057,10,false,4,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
305,274,109434,10,false,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
305,286,109646,10,false,2,31,90,1,7,1,0,0,0,3,0,0,25,0.14,0.03,0.17,1.51,
305,277,120721,10,false,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
305,278,128389,10,false,4,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
305,256,153133,10,false,3,31,32,1,1,0,0,0,0,2,0,0,4,0,0.02,0.02,0.71,
305,282,153366,10,false,3,31,19,0,1,0,0,0,0,0,0,0,4,0,0.17,0.17,0.23,
305,288,153682,10,false,3,31,32,1,1,0,0,0,0,2,0,0,2,0.17,0.01,0.18,0.71,
305,280,154296,10,false,3,31,70,1,2,0,0,0,0,3,0,0,8,0.31,0.01,0.32,1.28,
305,284,155529,10,false,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
305,267,156689,10,false,3,31,70,1,6,0,1,0,0,3,0,1,27,0.06,0.83,0.89,1.28,
305,662,159533,10,false,3,31,57,0,1,0,0,0,0,1,0,0,6,0.06,0.15,0.21,0.8,
305,269,166324,10,false,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
305,688,166477,10,false,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
305,285,167074,10,false,2,31,90,1,1,0,0,0,0,3,0,0,16,0.08,0.11,0.19,1.51,
305,283,169528,10,false,2,31,90,1,1,0,0,0,0,3,0,0,15,0,0.05,0.05,1.51,
305,276,212314,10,false,3,31,32,1,1,0,0,0,0,2,0,0,5,0,0.01,0.01,0.71,
305,271,219924,10,false,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
305,707,225897,10,false,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
305,610,232892,10,false,2,31,90,1,1,0,0,0,0,3,0,0,19,0,0.03,0.03,1.51,
305,279,244042,10,false,4,31,90,1,2,0,0,0,0,3,0,0,1,0.41,0.01,0.42,1.51,
305,287,245824,10,false,4,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
305,692,428971,10,false,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
305,272,432931,10,false,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
305,193,440323,10,false,4,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
305,732,487693,10,false,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
305,651,490146,10,false,4,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
305,796,511504,10,false,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
305,652,515023,10,false,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
305,683,515024,10,false,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
305,625,547686,10,false,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
305,810,577725,10,false,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
305,448,20066,16,true,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
305,435,48615,16,true,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
305,463,50232,16,true,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
